feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
PRKCQ	1	1.47518120532386	0.963296072689563	255247134.5	0.785682466041684	0	0	84.7224701053007	35.5834569349108
MLLT3	1	1.57323789571164	0.959678559172582	261875720.5	0.806086079210745	0	0	88.8988042120293	49.6947328481253
TNIK	1	1.38404340427154	0.946526204417661	259009574	0.797263723361118	0	0	83.4195966446546	32.8722707047015
STK17B	1	1.75011792325048	0.904311506722103	255032408.5	0.78502151267375	0	0	91.9150455113332	61.9364630402539
TMSB10	1	3.44718408878023	0.897087596781088	230508935	0.709535207320583	0	0	99.8572193467785	90.7436790728157
THY1	1	1.17294791279601	0.892568838859909	255114738.5	0.785274934666345	0	0	73.62127431733	22.9260805077438
GIMAP6	1	1.5687095551312	0.884494035763972	241562465.5	0.74355935070115	0	0	84.5618418704266	41.6456831430444
ID2	1	2.07840713154328	0.866209424770088	220634230	0.679139635628732	0	0	77.5298946992683	65.7048739263909
UTRN	1	1.7060365725355	0.857186939846378	251975986	0.775613463600959	0	0	90.7014099589506	64.1061018936911
CYTIP	1	1.58781928781451	0.851548184319935	246167845.5	0.757735283851377	0	0	88.2384436908799	50.9054534165776
NKG7	10	2.78909225517683	2.08968118351161	102317999	0.903937795070962	0	0	98.7997817785052	32.3260785075787
CD3G	10	2.79332513190922	2.08339552017354	102755074.5	0.907799178870596	0	0	99.4544462629569	31.9762922658375
SKAP1	10	2.85496040096435	1.86897791677055	98820316	0.873037192148917	0	0	99.8363338788871	41.6796217126571
CD3D	10	2.27551737939895	1.72042882173562	102854527.5	0.908677805567871	0	0	98.8543371522095	30.5820054411193
CD3E	10	2.21423688063649	1.67861286592699	102965628.5	0.909659337594999	0	0	99.0725586470267	30.1593470656821
THEMIS	10	2.00779643203527	1.59751451207226	100588635	0.88865956937936	0	0	94.3807965084561	23.2267780800622
CD8A	10	1.62420620335439	1.5009146688987	100412052.5	0.887099535003608	0	0	82.5968357883252	8.72522347454334
ITK	10	2.00329119062185	1.43784111364995	100175830	0.885012605549523	0	0	98.0905619203491	35.6895323228397
CCL5	10	2.82401503722556	1.4231347099322	80650582.5	0.712515006438297	1.57236884169413e-228	6.60472370104721e-227	80.3055100927441	57.3843762145356
GIMAP4	10	2.15678118556255	1.41673827032788	96329350.5	0.851030527791966	0	0	98.7452264048009	40.3582070216349
CTSW	10	1.93360169363297	1.38602065681102	97599548.5	0.862252209125116	0	0	95.6901254773595	32.7195880295375
GIMAP5.1	10	2.03224410692461	1.31955342682287	94724000	0.836847910799172	0	0	98.0905619203491	40.0019432568986
BCL11B	10	1.74719373045229	1.31952432044917	98994829	0.874578943336127	0	0	95.6901254773595	27.6574038087835
GRAP2	10	1.88934512212231	1.28576474876381	98022585.5	0.865989568502262	0	0	97.5995635570104	41.4221401735976
PTPN22	10	2.03015778064989	1.25528532258304	95572210.5	0.844341504659682	0	0	98.417894162575	49.7376603186941
LCK	10	1.70778262323722	1.19627318938445	98022355	0.865987532128761	0	0	96.7812329514457	35.589130716414
TMSB10	10	3.78252211521561	1.18761176071147	91601188.5	0.809259144704047	0	0	99.8908892525914	91.2990672366887
ATXN1	10	2.0256514044276	1.13125555028357	92466797	0.816906442799514	0	0	96.0720130932897	57.9171524808913
CXCR6	10	1.39252310097146	1.13059473816506	93720081	0.827978695840328	0	0	80.1418439716312	17.210778598264
PTPRCAP	10	1.70220288841207	1.1079118237398	93750562	0.828247983044933	0	0	93.3987997817785	39.2327374012178
INPP4B	10	2.4069047938923	1.107090890503	86639938.5	0.765428524191269	0	0	95.1445717403164	65.0505246793626
LTB	10	1.7332916482732	1.09828084090202	90941582.5	0.803431794686622	0	0	91.9258046917621	38.8068402642829
ABLIM1	10	1.80621855235937	1.09300054305105	91808101.5	0.81108713667828	0	0	96.2902345881069	43.8431143930561
GIMAP6	10	1.82130062756664	1.09058389238363	90762543	0.801850053717854	0	0	96.2902345881069	43.917605907501
THY1	10	1.40421448880673	1.07620824670321	96661765	0.853967274338188	0	0	89.0343698854337	25.563544500583
RAC2	10	2.40755452586923	1.07202153511295	96133601	0.84930116078767	0	0	99.6726677577741	81.7641533877445
CD226	10	1.46893476271976	1.06742117335099	91877485.5	0.811700116022932	0	0	83.79705400982	28.0201450965151
SHISA5	10	2.82833964764384	1.06314330075616	94620097	0.835929970166642	0	0	99.6181123840698	89.7104547221143
ATP8B4	10	1.81095965020837	1.04927315483326	90405761	0.798698030246393	0	0	91.1620294599018	51.7699831584402
S100A10	10	2.32107769470152	1.04178635308889	88093128	0.778266860801529	0	0	98.8543371522095	67.5994299779764
PRKCQ	10	1.60809029147018	1.04134047689629	92396096.5	0.81628183271424	0	0	93.9443535188216	38.3096903744008
LAT	10	1.36768729605448	1.02997999600837	96879245	0.855888621448114	0	0	91.4348063284233	26.9497344215572
PDE7A	10	1.63028417328767	1.02215590842206	93717080	0.827952183229159	0	0	94.3262411347518	47.9433864490219
RUNX3	10	1.69666959480334	1.01957827550354	91986205.5	0.812660612886051	0	0	92.8532460447354	49.9433216737919
ID2	10	2.264469080361	1.0049116446851	82995640.5	0.733232637534988	2.51206049107506e-264	1.3304558886582e-262	92.0349154391708	65.9962430366628
KLRD1	10	1.59027292701884	1.00079235278009	85663358.5	0.756800838148363	0	0	81.7239498090562	31.6507967353284
FYN	10	1.85483765464839	0.980043549118642	90882303.5	0.80290808889607	0	0	96.999454446263	59.5883534136546
CD247	10	1.52433950661664	0.978405681937207	91429227.5	0.807739939396111	0	0	93.4533551554828	35.8482316362223
HCST	10	1.53405996358928	0.976499340964427	94806139.5	0.837573579784531	0	0	94.0534642662302	48.8712916180852
RPL13A	10	3.97369898257043	0.975707446172451	100999841.5	0.892292411113578	0	0	100	97.3895582329317
ETS1	10	1.89138108704905	0.973624568742316	87512659.5	0.773138658323702	0	0	97.4358974358974	55.3358595673015
CCND2	10	1.72696971400749	0.973355845494999	87441012	0.772505681879622	0	0	91.8712493180578	46.1070086798808
S100A6	10	2.29732007059175	0.972147372165689	79634549	0.703538764812342	1.18546778973382e-206	4.34773498626247e-205	88.1069285324604	60.1389428682472
IKZF3	10	1.50747003808444	0.963656386910706	90218991.5	0.797047997879981	0	0	90.2345881069285	35.9713045731312
STK17B	10	1.86120739384074	0.963489664630183	91658094	0.809761881590031	0	0	97.5995635570104	63.5979401476875
ADAM19	10	1.2846130792518	0.959255584308369	92628245	0.818332770039735	0	0	83.1969448990726	26.8266614846483
RPS15A	10	4.21649720356915	0.94011634334587	96198845	0.849877564920647	0	0	100	97.5029148853478
PRKCH	10	1.93415828468792	0.93202151020576	88173643	0.778978177991872	0	0	95.1991271140207	66.2796346677031
HOPX	10	1.50916342684367	0.924294198387976	91517057.5	0.808515881628338	0	0	91.9803600654664	46.073001684156
GIMAP7	10	1.17654583548735	0.908828122542008	92900858	0.820741194720985	0	0	81.505728314239	23.3352765902319
IGKC	11	3.96488584794999	3.9103582377586	104116290	0.956845660405102	0	0	91.875	5.13546300040437
EBF1	11	3.34441054801499	3.33076335585055	108222771	0.994584889534243	0	0	99.0340909090909	0.910634856449656
LY6D	11	2.97638856541254	2.92571350652668	106131735	0.975367928169687	0	0	96.5909090909091	2.30165790537808
BANK1	11	3.00065455190293	2.81546691557732	105505326.5	0.96961113204426	0	0	95.5681818181818	15.6894460169834
CD79A	11	2.81013413539094	2.8000204027438	108304285	0.995334016468772	0	0	99.1477272727273	0.831378892033967
IGHM	11	3.36120195333926	2.68705454398197	106377092	0.977622798955997	0	0	98.0681818181818	54.0978568540235
MS4A1	11	2.50400327735037	2.495906343205	105545867	0.969983705841267	0	0	94.1477272727273	0.713303679741205
CD79B	11	2.49988030546392	2.42384276927042	106715224.5	0.980730291695769	0	0	96.7613636363636	11.2074403558431
AFF3	11	2.55993643620452	2.14758066374684	103031558	0.946876796676837	0	0	96.7613636363636	27.168621107966
IGLC7	11	2.04961941355225	2.0258142373262	103630556.5	0.952381690438555	0	0	91.3636363636364	1.54144763445208
PAX5	11	2.02185090385789	2.01603327975155	104599048	0.961282285042091	0	0	92.3863636363636	0.577436312171452
BACH2	11	2.78669215003214	1.98229826068308	101273864.5	0.930723307172003	0	0	96.8181818181818	58.5232511120097
RALGPS2	11	2.09425151670322	1.84788124876813	102257011	0.939758583612102	0	0	92.8977272727273	28.1876263647392
IGHD	11	1.85400761253345	1.81755570689936	98631657.5	0.906440994559424	0	0	82.5	4.97695107157299
CD74	11	4.41560797792757	1.80129186145075	82033183	0.753898310848068	8.5447161686053e-293	6.25414547379377e-291	99.2045454545455	77.7452486858067
IKZF3	11	2.21218668644562	1.68729668080154	98857610.5	0.908517539425799	0	0	95.2272727272727	35.8932470683381
HLA-DMB	11	1.72388545662226	1.56311983675047	98047305.5	0.901070704517884	0	0	85.3977272727273	18.7933683784877
FOXP1	11	2.98275433155639	1.49924255757995	99302627	0.912607313531596	0	0	98.6363636363636	87.6037201779215
MEF2C	11	2.39786218427978	1.47010704799963	89825367	0.825509750762784	0	0	95.625	50.1010917913465
CD55.1	11	1.54382467949473	1.46661555600747	95357208.5	0.876348275006433	0	0	78.5227272727273	8.08896077638496
BTLA	11	1.58699384267277	1.46213222149543	97106739.5	0.892426749807007	0	0	83.4090909090909	12.9284270117266
CD37	11	2.48882426458429	1.43791564990162	101542102.5	0.933188458074477	0	0	98.125	77.2001617468662
FCMR	11	1.43825354538248	1.43422688553955	96933181	0.890831718928059	0	0	78.3522727272727	0.522442377678932
KLF2	11	1.95784108706769	1.43158774594026	90512998.5	0.831829196228357	0	0	85.7386363636364	36.7181560857258
FCRLA	11	1.44089917937031	1.40866121884244	97287331.5	0.894086419696357	0	0	80.4545454545455	3.5438738374444
RIPOR2	11	2.15603092584206	1.38929527303462	91284021	0.838915018564129	0	0	92.2727272727273	51.8495754144763
VPREB3	11	1.36827902062847	1.36384867943394	90094156.5	0.827979970040069	0	0	65.8522727272727	0.520824909017388
BCL11A	11	1.43858200861276	1.35587052697953	94657765	0.869920275337279	0	0	78.125	7.16862110796603
SWAP70	11	1.73241668022937	1.33979984053013	95550326	0.878123056280557	0	0	87.3295454545455	42.7949858471492
BLNK	11	1.79545470013071	1.30967595546439	93933287	0.863262204536264	0	0	91.4772727272727	35.1734735139507
SYK	11	1.93282456829631	1.27432727837583	93868199.5	0.862664039811785	0	0	91.0227272727273	56.3137889203397
MZB1	11	1.2336969416477	1.21853339715824	93159979.5	0.856155382678381	0	0	72.1022727272727	1.19207440355843
CD24	11	1.2898381932846	1.21080470092927	88960326	0.817559883101129	0	0	67.8409090909091	7.12009704811969
TMEM163	11	1.42625369616947	1.19002041074644	87868089.5	0.807522051795758	0	0	72.7840909090909	18.4456126162556
TNFRSF13C	11	1.17033280812813	1.15824042066167	92074101.5	0.84617598702349	0	0	69.9431818181818	1.70966437525273
NAPSA	11	1.56201397565104	1.14333142409597	90640811.5	0.833003818512664	0	0	85.2272727272727	33.5592397897291
GIMAP6	11	1.86669616739537	1.13598401815582	84877108	0.780034444730361	0	0	85.9659090909091	44.2733522038011
BLK	11	1.14437972485809	1.12829758310566	91587120.5	0.841700552328787	0	0	69.3181818181818	1.21957137080469
HLA-DOB	11	1.22787989364584	1.12321843308834	92482076	0.849925339117009	0	0	75.2840909090909	14.2822482814395
POU2AF1	11	1.11984697243776	1.11346717701848	91971091	0.845229303753263	0	0	69.4318181818182	0.868580671249495
FCHSD2	11	2.04846142652917	1.09431490164771	85839407.5	0.788878133845532	0	0	89.3181818181818	66.0299231702386
MAN1A1	11	1.85431116259412	1.09131736470591	85510144.5	0.785852153255156	0	0	82.5	63.0392236150425
PRKCE	11	1.54759978675614	1.06759114594659	88804842	0.816130959820608	0	0	82.8409090909091	45.8439142741609
NEDD9	11	1.85693272941431	1.05430791210724	87560404	0.804694371944271	0	0	90.3977272727273	57.6077638495754
LRRK2	11	1.18210560648574	1.05033172465515	87286758	0.802179520641106	0	0	67.8977272727273	14.568540234533
ARHGAP15	11	2.91644547848117	1.03345581188698	84054787	0.772477180825644	0	0	98.8636363636364	80.2199757379701
SCD.3	11	1.00360966306633	0.999258630514648	89881020.5	0.826021215490939	0	0	65.5113636363636	0.692276587141124
CMAHP	11	1.17726315488426	0.992977804516584	86901294.5	0.798637048303496	0	0	70.3977272727273	16.0226445612616
PKIG	11	1.65452018931569	0.981162750268277	89010826.5	0.818023990920119	0	0	87.9545454545455	56.7747674888799
CD22	11	1.05263050368236	0.975929949669354	89969228	0.826831856780502	0	0	70	11.3934492519207
C1QA	12	4.50735464301371	2.74874303634624	94537935.5	0.896048311271271	0	0	96.6568914956012	58.7605042016807
C1QC	12	4.33910176740065	2.56763731994722	94263497.5	0.893447136355106	0	0	96.950146627566	58.4841628959276
APOE	12	4.18057448501039	2.53250413868567	90080253.5	0.85379756391616	0	0	97.8299120234604	62.4886877828054
C1QB	12	4.15312428602673	2.4659127601855	94562311.5	0.896279351578213	0	0	96.891495601173	57.6745313510019
CTSB	12	4.2347882081746	2.22118587242439	97784881.5	0.926823475386094	0	0	99.941348973607	82.4402068519716
CTSD	12	3.8535077340885	2.09375146343979	94902146.5	0.899500371544964	0	0	99.7653958944282	79.4408532643827
CD63	12	2.79329816543324	2.06734831933786	95068546.5	0.901077542002589	0	0	94.6627565982405	41.3623141564318
HEXB	12	3.95082199614951	2.04405554906993	85871271	0.813904037139331	0	0	99.4721407624633	74.4263089851325
SPP1	12	2.1457629313995	2.01706507859762	83347265	0.78998103414612	0	0	63.3431085043988	11.3251454427925
CD74	12	4.61678399708727	2.00640993071206	84595417.5	0.80181125800196	0	0	99.4134897360704	77.7585649644473
CD81	12	2.88828299581008	1.88913962844527	86287439.5	0.817848560358048	0	0	86.8035190615836	41.8390433096315
CTSS	12	5.00878976396173	1.82612392517954	91643074	0.868610270185223	0	0	99.941348973607	92.8926955397544
CD9	12	2.99371442963887	1.7890803638459	93472276	0.885947790350067	0	0	98.9442815249267	64.3083387201034
LGMN	12	3.42785766669222	1.72584404238748	85166622.5	0.807225246290711	0	0	99.4134897360704	64.7495151906917
CTSZ	12	3.07942192521965	1.691053353344	97150384.5	0.920809593632174	0	0	99.7067448680352	69.9951519069166
TIMP2	12	2.29410792879028	1.68932626262943	92582971	0.877518790507405	0	0	91.6129032258064	45.1357466063348
GRN	12	2.92365666475284	1.67116351211083	94121552	0.892101750242168	0	0	99.2375366568915	64.707498383969
CST7	12	2.10505682605989	1.66890242646152	89089366	0.8444057460566	0	0	82.4046920821114	35.9631544925663
LY86	12	3.36313849467576	1.62132984551403	86744746	0.822182997268386	0	0	99.1202346041056	68.125404007757
TREM2	12	2.48655800983433	1.55932387049139	90854747	0.861138358794905	0	0	97.4780058651026	48.79767291532
PSAP	12	3.75418388659552	1.49884093615234	88492523.5	0.838748760726939	0	0	99.8240469208211	86.3154492566257
CST3	12	4.04960901271224	1.44154312259381	78561715	0.744622692298214	8.71411048268848e-262	1.2488272283342e-259	99.941348973607	85.7272139625081
LAMP1	12	2.98677890821873	1.37736802857236	93327597.5	0.884576500349745	0	0	99.5307917888563	80.1777634130575
TYROBP	12	3.41754110751228	1.34324390498102	88753134	0.84121887600066	0	0	99.8826979472141	76.7517776341306
FTL	12	3.80149731152982	1.32305645739731	86622066.5	0.821020217922495	0	0	99.8826979472141	94.2921784098255
AIF1	12	2.44237179518794	1.32013132793354	88433661.5	0.83819085563393	0	0	98.2404692082112	59.1289592760181
FCER1G	12	3.69372253839143	1.25219729381811	85011030	0.805750511348234	0	0	100	81.3671622495152
ITM2B	12	4.35422058439095	1.25180741397484	92835546.5	0.879912748541781	0	0	100	98.1674208144796
SPARC	12	2.02479495679547	1.23903794062036	77946205.5	0.738788777636026	0	0	78.2991202346041	31.5917905623788
SYNGR1	12	1.68149071534888	1.21475929119037	87715304.5	0.831382133047218	0	0	85.5718475073314	35.2003878474467
FTH1	12	4.56109971250862	1.20031355211121	86595093	0.820764558022622	0	0	99.8826979472141	98.2821590174531
NPC2	12	3.21339516506453	1.17883406022872	87053738	0.825111681487393	0	0	99.941348973607	89.2372333548804
MPEG1.1	12	2.43678201370228	1.16174019321624	83589471.5	0.792276712850717	0	0	98.1231671554252	61.9586296056884
CREG1	12	2.03864487150374	1.1011898957206	87773108	0.831930005478393	0	0	95.2492668621701	64.9078862314156
SERPINE2	12	1.51987633333138	1.06086100278422	80679507	0.764695522693625	0	0	74.6627565982405	29.0885585003232
ATP6V0C	12	2.61595571386213	1.028088757458	85145571.5	0.807025720958359	0	0	98.3577712609971	84.0497737556561
CTSH	12	2.41769106156994	1.02223054292873	80336103.5	0.761440679813545	0	0	98.5923753665689	65.1535229476406
LGALS3BP	12	1.85448647288654	1.02127632843504	87022309	0.824813791521571	0	0	93.782991202346	64.0126050420168
HEXA	12	1.80150164861146	1.0067976875748	87246963.5	0.82694310907309	0	0	94.2521994134897	59.1095669036846
CTSC	12	2.58003524407743	0.990170988241494	79363961	0.752226530585164	1.78812857582003e-280	2.87686271056932e-278	98.3577712609971	77.2559793148028
SAT1	12	2.5906044863947	0.975551674983566	84229308	0.798341203388642	0	0	98.5923753665689	84.5168067226891
FCGR2A	12	2.04551390855514	0.973861435880714	81244801.5	0.770053490153111	0	0	95.8944281524927	60.1939237233355
CD68	12	1.83701818748903	0.971195635694602	82741902.5	0.784243294656008	0	0	92.9618768328446	56.4851325145443
GATM	12	1.68286017040318	0.949567030317194	80929424	0.767064282965611	0	0	87.3313782991202	47.9718810601164
LPCAT2	12	2.12173828173051	0.928837718094365	75858161	0.718997899633573	6.46084420679918e-224	7.0180405797932e-222	94.1348973607038	59.0174531351002
