feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
NPC2	0	3.23907221101133	1.40950039979169	661606305.5	0.895039655926009	0	0	99.7638821038919	86.1244496136911
TGFBI	0	2.05347057818468	1.67901898204971	671521591.5	0.908453334266244	0	0	96.0592737339196	24.8267840824126
LRMDA	0	2.69209402328277	1.18710261294874	552219474	0.747058067457614	0	0	97.940074906367	63.0157015867741
LGALS3	0	2.5304796188074	1.80163632685888	651896974	0.881904598637726	0	0	97.2724312001303	41.2910193569826
CTSB	0	3.11480961259156	1.2081448032387	550747457.5	0.745066682051029	0	0	99.6824621397166	79.2955055246324
ATP6V0C	0	2.6020024708709	1.19975340267107	636438920.5	0.860992508213392	0	0	99.3730662758508	79.8155686632882
MSRB1	0	1.54577658803503	1.09998277575885	628926610.5	0.850829643528286	0	0	93.2177169842045	35.3626318850212
HLA-DMB.1	0	1.87437561577708	1.12424777019683	604231679	0.817421644225479	0	0	94.1947565543071	48.7646423527457
CFB	0	1.30774346998441	1.00199923907396	612923800	0.829180590481634	0	0	84.6441947565543	23.8032732408407
AIF1	0	2.06832560235749	1.05918593957791	575749799.5	0.77889055494189	0	0	97.7609509851816	53.6911190495971
LST1	0	1.57938516502168	1.06534170019799	632581797.5	0.855774483514889	0	0	95.082234163817	42.6202542161668
PLA2G7	0	1.70565715762074	1.41995625007877	659685702.5	0.89244141005985	0	0	92.1592574499267	19.8022763146964
CD74	0	4.53626898105626	2.12466820499907	615432599	0.832574564473539	0	0	99.3404982901808	75.548724765307
PRDX5	0	2.72283806931566	1.46842136107541	647457148	0.875898276898685	0	0	99.1532323725778	75.6849713383734
FTH1	0	4.77607565216521	1.66365319769786	679530293	0.919287731362198	0	0	100	96.7799285536263
MS4A7	0	1.32330253227706	1.22919809705239	613960099.5	0.830582525650941	0	0	71.3645985995766	8.33762565423278
MYOF	0	1.16443221408147	1.00072142626491	652015833.5	0.882065395119107	0	0	87.6811594202899	14.4753676165157
CYBB	0	2.4110799666665	1.60611298365152	633803614.5	0.857427391986579	0	0	98.5100146555936	41.9057904793553
DST	1	1.67674636559521	1.11927924109396	431780608.5	0.794772540903265	0	0	85.1507300989166	34.9198905822587
SERPINE2	1	1.67063981047015	1.32624610286131	474681379	0.873739390515718	0	0	91.8629298162977	23.8405627198124
FCGR2A	1	2.10227647196829	1.13636965278842	446276156	0.82145429291242	0	0	98.1040979745643	56.2032043767096
IFI16.6	1	0.298693942869211	-1.31091360620808	91014421.5	0.167528975619561	0	0	24.7762600094206	79.052754982415
IFI16.7	1	0.209123218552856	-1.09712330810758	103864066.5	0.191181137864256	0	0	19.6891191709845	73.2692457991403
VIM	1	0.42054497662152	-1.13639769024393	125491872.5	0.230991138569238	0	0	33.3019312293924	72.7330988667448
PLXDC2	1	2.50572762329818	1.71118121827709	444140393.5	0.817523024681575	0	0	91.415449835139	36.8096912856585
ARHGAP15	1	0.732513471426623	-1.33053566807685	104361882	0.192097459908477	0	0	48.386716910033	84.315748339195
ITGA4	1	0.244838876298833	-1.04554453905361	113815260	0.209498160878537	0	0	23.5044747998116	72.0875341930441
MERTK	1	2.01562726921782	1.29090397298453	430920033	0.793188491589077	0	0	87.1997173810645	38.9949198905823
SIRPA	1	2.04065520386429	1.10445099084367	438551774	0.807236130752765	0	0	96.0315591144607	55.052754982415
CST3	1	4.45787184572562	1.99025995453888	455512616.5	0.838455716867145	0	0	99.917569477155	83.8843298163345
CST7	1	1.49236335534237	1.12424730462415	436119998.5	0.802759995523452	0	0	79.9105040037683	32.7205939820242
ABHD12	1	1.90351702276505	1.08461239332988	450697279.5	0.829592193245529	0	0	95.3014601978333	59.2669011332552
MAFB	1	2.14183824944011	1.20470318598767	429883284.5	0.791280163092146	0	0	95.3721149317004	48.5220789370848
CTSZ	1	2.75953800620641	1.47793576877859	486097426	0.894752748926558	0	0	99.6231747527084	67.326299335678
P2RY12	1	2.19294592913501	1.46943512123662	444675407.5	0.818507817485671	0	0	92.8638718794159	36.4689331770223
S100A6	1	0.310919668486459	-1.16607143488431	133467002.5	0.2456708490735	0	0	22.6683937823834	65.8538491598281
S100A11	1	0.271386372965792	-1.0364783683937	112382023	0.206860021532345	0	0	23.3396137541215	73.2239155920281
S100A10	1	0.259951891664603	-1.14369976751455	109325840.5	0.201234549051246	0	0	23.386716910033	72.7237202032044
CTSS	1	4.90765145501547	1.84810406314785	486182844	0.894909976647216	0	0	99.9764484220443	91.8843298163345
OLFML3	1	1.89488534591369	1.37063995742291	468166556.5	0.861747647649251	0	0	95.6194065002355	33.3114497850723
TGFBR1	1	2.25157404574146	1.0853521938924	416763897.5	0.767131490512092	0	0	92.8756476683938	65.0863618601016
C1QB	1	4.13211701133919	2.63319615593363	507969645	0.935012637230047	0	0	99.8469147432878	54.3899960922235
C1QC	1	4.39612214290454	2.81469859107943	511766799	0.942002005611515	0	0	99.8704663212435	55.557639703009
C1QA	1	4.53880095702496	2.97879587274748	514098420.5	0.9462937887706	0	0	99.8469147432878	55.9406017975772
TMSB10	1	1.45757346271637	-1.27801022323742	106257421	0.195586552095004	0	0	87.1526142251531	90.3556076592419
CD9	1	2.86765321204383	1.8009208051102	495872814	0.912746169210219	0	0	99.2581252943947	61.0676045330207
APOE	1	3.05994841856375	1.46865665583197	394530086	0.726206023939595	0	0	90.5322656617993	60.5142633841344
NAV2	1	1.61546788091215	1.03587895285831	406220177.5	0.747723812237507	0	0	77.2609514837494	29.136381398984
CTSC	1	2.53871209659983	1.01688695589834	410502096	0.755605479869613	0	0	99.0932642487047	74.9433372411098
RGS10	1	2.18999219032301	1.02103567842403	447658737	0.823999190466277	0	0	98.3631653320772	71.3872606486909
CTSD	1	3.53051002332825	1.92404400343997	486256065	0.895044753520174	0	0	99.7880357983985	76.3063696756546
CD81	1	3.26390394809505	2.4552001203391	502519426.5	0.924980496090659	0	0	98.9048516250589	37.599062133646
LAMP1	1	2.62282313666918	1.10853720599922	441762095	0.813145323819932	0	0	99.5054168629298	77.4161781946073
LPCAT2	1	2.62142751616119	1.55400570161434	473023848	0.870688396333574	0	0	98.728214790391	56.3532629933568
ZFHX3	1	1.82569230392011	1.04037084598039	416335014	0.766342050638378	0	0	87.3999057936882	47.4388432981633
CX3CR1	1	2.33684755755602	1.47311863946954	449787903.5	0.827918317531964	0	0	95.8549222797927	45.3630324345447
EPB41L2	1	2.1431213651558	1.03359237920982	426578086	0.785196330334672	0	0	93.4173339613754	68.2469714732317
MARCKS	1	2.33085804787517	1.22442029097704	441802546	0.813219781411169	0	0	98.1629769194536	58.4556467370066
PSAP	1	3.4702715750026	1.2803274561505	426989411	0.785953450522451	0	0	99.917569477155	84.7268464243845
TMCC3	1	1.92598642302729	1.02595116147363	401563945.5	0.739153150969204	0	0	84.4559585492228	47.3388042203986
NAV3	1	1.63001145733982	1.1749464230005	425287383	0.782820551333329	0	0	78.6269430051813	21.6240719030871
CD63	1	2.18279526525229	1.54760304531354	465382302.5	0.856622710163551	0	0	94.7126707489402	37.6225087924971
SPARC	1	2.60127649807991	1.98469443637672	475633677.5	0.875492273076083	0	0	96.4790390956194	26.5744431418523
CCL2	1	2.14730789482624	1.61602903497481	457246410	0.841647086368855	0	0	89.0956194065002	32.3642047674873
GRN	1	2.70129052259426	1.54393750302694	484167543	0.891200440218475	0	0	99.5289684408855	62.3118405627198
TANC2	1	2.27272249552351	1.56776240639863	428230806	0.788238468976249	0	0	84.8092322185586	30.547870261821
TIMP2	1	1.9338811742806	1.432729508163	481355727.5	0.886024770664324	0	0	94.8186528497409	40.8753419304416
LGALS3BP	1	1.76236681879493	1.01579527963335	459161506.5	0.845172177772722	0	0	95.148374941121	60.104728409535
LGMN	1	3.6850635653869	2.11804864853275	487497210	0.897329311802461	0	0	99.8351389543099	62.8198515044939
LY86	1	3.61835300241513	1.99979347450225	497443803	0.915637866740589	0	0	99.7644842204428	66.6760453302071
MEF2C	1	2.02318118725431	1.1639790903218	423967771	0.780391559939088	0	0	91.7804992934527	47.8827667057444
HEXB	1	4.35037974519969	2.63334574740999	490027533	0.90198684203987	0	0	99.8940178991993	72.4095349745995
CD180	1	1.74095978171301	1.13771701591898	461188101.5	0.848902502909665	0	0	93.6764013188884	46.0726846424385
CTSB	1	3.76762801304571	1.87604511150656	485183554	0.893070597488531	0	0	99.9528968440886	80.4673700664322
ITM2B	1	4.26765899202277	1.29505706498181	501337618.5	0.922805158596271	0	0	99.9528968440886	96.5158264947245
SELENOP	1	1.83205925796483	1.00486021715855	431900793.5	0.794993763755677	0	0	95.2425812529439	55.78898007034
BASP1	1	1.7442926641509	1.04481512574368	436622460.5	0.803684870315385	0	0	95.2779086198775	44.8128175068386
ITGB5	1	2.03976782302066	1.26390804492498	451385181	0.830858403937448	0	0	96.1022138483278	46.52598671356
AIF1	1	2.28363388372474	1.24032592417878	449304823	0.827029117996627	0	0	99.0814884597268	56.126611957796
TREM2	1	2.40137358065842	1.60565603375165	480631503.5	0.884691701653507	0	0	99.0461610927932	44.5549042594764
CD74	1	4.43493358008192	1.88401224565004	420463879.5	0.77394199574912	0	0	99.3994347621291	76.9503712387651
CSF1R	1	2.23040619263096	1.27746248900119	450604283.5	0.829421016806016	0	0	97.5859632595384	53.3927315357562
UNC93B1	1	2.48603491496377	1.04008136823879	430449450	0.792322296027597	0	0	98.8577484691474	71.326299335678
MPEG1.1	1	2.40073420997365	1.20731791944407	441945543	0.813482993993657	0	0	99.1168158266604	59.5732708089097
OPHN1	1	1.74058771063327	1.14673162778624	431906791.5	0.79500480419058	0	0	86.5167216203486	35.7655334114889
PTMA	10	4.03200250444818	1.19270290412739	173073835.5	0.911332640194575	0	0	98.5677561513037	95.9666781371874
ZEB2	10	0.711043078091127	-1.20996033656067	48365053	0.254669640366528	0	0	58.2078589790672	75.1706239963294
DUT	10	1.77888321325311	1.55218957677228	175625202.5	0.92476704532865	0	0	92.1410209327947	25.1820945170911
CST3	10	1.48700220279239	-1.26122863361461	54483716.5	0.286887899965433	0	0	94.4913698127066	85.4224019270475
UBE2C	10	1.19582766477932	1.08217355791017	160995744	0.847734586893175	0	0	77.414616232097	9.90336086258316
SMC4	10	1.67055274563362	1.08240627916001	160027077.5	0.842634004264018	0	0	94.7851634226955	48.6651181463638
CKS1B	10	1.1791784502284	1.05850416106027	170030657	0.895308566486517	0	0	85.9346309217775	14.9059417297545
S100A10	10	2.35929215281903	1.13220776093047	151819757	0.799417772078604	0	0	96.8784428938671	65.7733998623538
CTSS	10	1.61838940756297	-1.72244917631418	37968500.5	0.199925850749948	0	0	92.0308483290488	92.8639022711631
LYN	10	0.55885049847839	-1.14760551715873	41670948	0.219421352456541	0	0	55.4902680866691	78.0024088093599
ANP32B	10	2.17476437912065	1.08276920455556	169181760.5	0.89083864134525	0	0	98.1637899375689	76.9356503785272
SMC2	10	1.25546996445535	1.0408529416448	164970984	0.868666496988894	0	0	85.9346309217775	23.2521793989447
HMGN2	10	1.61812694166847	1.11811175058977	169872373.5	0.894475113414089	0	0	95.225853837679	50.4272768983712
STMN1	10	2.1938665957954	1.93757459869182	173687914.5	0.914566117021048	0	0	89.8273962541315	20.418960770819
C1QB	10	0.707425084243817	-1.14301482285167	65210503.5	0.343370562924126	1.57302459429778e-181	1.01150320569904e-180	50.3121557106133	60.084021564579
C1QC	10	0.758594052356074	-1.19767156706625	64401984.5	0.339113248392505	1.98051745843073e-190	1.33487822805297e-189	49.173705471906	61.2023973388392
C1QA	10	0.764496491125363	-1.18926439222479	65926129.5	0.347138742730668	7.90626361252364e-172	4.84126398638835e-171	52.7359529930224	61.4117343427392
CENPA	10	1.19436308476579	1.00529215341612	158892003.5	0.83665719106029	0	0	80.0220345207492	20.0519041064464
RAN	10	2.46095086720146	1.41474453723627	175025880.5	0.921611272539489	0	0	97.8699963275799	77.5063087864189
HMGB1	10	2.91072235641441	1.18810666674622	172638179	0.909038659783175	0	0	99.2655159750275	91.3669993117688
TMSB10	10	3.93493248508741	1.401784701803	164545903	0.86642820262795	0	0	99.4491369812707	89.6105758201422
KLRD1	10	1.58064942683486	1.01435778221988	145941789.5	0.768466914456032	0	0	83.4373852368711	31.5166896077082
UBE2S	10	1.62365256590886	1.05285081309181	163053375	0.858569189861087	0	0	93.9772309952259	57.911791695343
APOE	10	0.79173393214118	-1.0095978095712	69948053	0.36831646812935	2.13066143760061e-126	1.04441889982675e-125	61.8802791039295	64.1159096122964
TYROBP	10	1.06092650641459	-1.09395105511912	52230205.5	0.275021876869541	0	0	60.6683804627249	78.0870038999771
NKG7	10	2.11503321091503	1.43153369599239	155051794.5	0.816436296337766	0	0	92.5817113477782	31.9195916494609
MKI67	10	1.53721041401351	1.38274026879867	169522373.5	0.892632163420252	0	0	86.3018729342637	15.4407547602661
HMGB2	10	3.1837309851641	2.12208539093405	177929892	0.936902552470998	0	0	98.9717223650386	74.0809245239734
CD3G	10	2.20827249528989	1.50562076872108	153796283.5	0.809825313510016	0	0	86.1917003305178	32.3124569855471
CD3D	10	1.6949184823775	1.14722837126389	150801459.5	0.794055853874749	0	0	84.9798016893133	30.7954806148199
CD3E	10	1.55470694405634	1.02341462607076	147700691.5	0.777728538541919	0	0	84.0984208593463	30.4843427391604
PCLAF	10	1.83010649686312	1.74348238361233	173314741.5	0.912601147940905	0	0	85.6408373117885	7.33969947235605
CTSH	10	0.442275050982691	-1.04001579684624	47301174	0.249067709519403	0	0	35.8060962174073	68.3055173204864
PSAP	10	1.16156421149703	-1.22442285363515	45467051	0.239410003886413	0	0	90.8189496878443	86.3386097728837
PPIA	10	3.92702487614083	1.17396698289111	175400948.5	0.923586219877456	0	0	99.412412780022	95.1809474650149
SKAP1	10	1.99332880193449	1.00908854413882	136418089.5	0.718319192009441	0	0	96.0705104663974	41.536189493003
TOP2A	10	1.76644848894261	1.57979620640453	168949597	0.889616167856981	0	0	86.4854939405068	16.4128813948153
BIRC5	10	1.28526659897121	1.20663616234034	166943732.5	0.879054145091514	0	0	80.3158281307382	7.15617114016976
ALYREF.1	10	1.66741161014093	1.06676721508125	168318974.5	0.88629558004987	0	0	95.1891296364304	59.3011585225969
LGMN	10	0.574626324172465	-1.28902691656922	52110393.5	0.274390998227651	0	0	40.9842085934631	68.1793415921083
LY86	10	0.566159557141904	-1.33698260592071	46861889	0.246754622982138	0	0	40.4333455747337	71.7294677678367
CKS2	10	1.25606963383344	1.04007675726886	163890185.5	0.862975475306281	0	0	85.3837679030481	25.1691901812342
HEXB	10	0.816543086342525	-1.25628365116494	56985560.5	0.300061538206523	2.27174999508029e-279	2.29767020111734e-278	72.5670216672787	75.7498852947924
GZMA	10	1.39452642950061	1.01753922926413	132846569.5	0.699513098403757	0	0	54.4987146529563	14.2062399632943
LRMDA	10	0.62195739881002	-1.12656027766326	51614495	0.271779809263311	0	0	45.3911127432978	69.8540376233081
GZMB.1	10	1.36336003601905	1.31583060210697	143130986	0.753666427904597	0	0	53.5806096217407	3.74225739848589
GZMB.2	10	1.4828300659624	1.11156460150019	143251496.5	0.754300984548118	0	0	68.2702901211899	18.5134205092911
CTSB	10	1.11311798911948	-1.03728481152831	53667800.5	0.282591636002085	0	0	89.2398090341535	82.4974191328286
LGALS1	10	2.36911658603228	1.50485173127221	165608865	0.87202530494609	0	0	94.7851634226955	55.4642693278275
TUBA1B	10	2.06485729573829	1.18136281441922	158723193	0.835768307317619	0	0	92.2511935365406	67.7893438862124
TUBB	10	2.50825920056777	1.16419420527454	158810117.5	0.836226014479732	0	0	96.6213734851267	82.2565381968341
SLC8A1	10	0.30844465505209	-1.05571225109391	51146009.5	0.26931296540806	0	0	28.9753947851634	61.9494150034412
CD74	10	1.4473542232915	-1.37604998040075	57295714	0.301694673609133	3.20327877164626e-273	3.16976697152208e-272	78.6265148733015	79.6183184216563
UNC93B1	10	0.55167398870395	-1.05583459093533	45075256	0.237346979335455	0	0	58.6118251928021	75.174925441615
PTPRCAP	10	1.70612676150303	1.14158753449268	160929165.5	0.847384013046991	0	0	95.0789570326845	38.5724936912136
MALAT1	10	3.65689637132837	-1.13826534564013	20844862.5	0.109760112045462	0	0	99.5225853837679	98.3998623537509
MPEG1.1	10	0.33594003351973	-1.03795703843559	47787018	0.251625955795991	0	0	33.3455747337495	65.412078458362
RPL7	11	1.45343681732777	-1.05980588570725	55321858	0.319230162271729	5.66016813988216e-206	8.53359811009305e-205	52.0597738287561	95.8751839522224
FCER1G	11	1.04739460624695	-1.47431732853642	39458523	0.227692112226107	0	0	39.5395799676898	83.1721221299881
RPL12	11	1.27102042678242	-1.06464093183349	53369288.5	0.30796302300949	3.12009168180471e-232	6.57043187371089e-231	45.4765751211632	94.2435455987198
SERF2	11	1.15449939383358	-1.05188524467447	49258135	0.284239955014756	1.55462217184503e-292	7.52037371185948e-291	47.0113085621971	95.6580131731223
B2M	11	3.02696941801512	-1.02807731458086	49110346.5	0.283387153815691	8.98795660783543e-295	4.46261270754433e-293	83.4410339256866	98.8298495520853
CST3	11	1.20343674820031	-1.55037458560017	43043992	0.248381761707696	0	0	46.2843295638126	87.1597776857024
CTSZ	11	0.425937230867251	-1.06525276934024	41439811.5	0.23912497207984	0	0	20.7996768982229	72.8908002457459
RPS3A	11	1.84387964494113	-1.10142951049037	56934391.5	0.328535152188619	1.65760187104069e-185	1.92885617034983e-184	59.2084006462036	96.8538812132988
CTSS	11	2.01558316265452	-1.30512573763251	48082149	0.277454025995357	0	0	65.8319870759289	93.7877727136346
RPL34	11	1.73996149003108	-1.10185052710905	54758465.5	0.315979152893163	2.33454443497548e-213	3.89037124296947e-212	57.875605815832	96.5366975754026
GNG5	11	0.623881918067373	-1.02169142707822	39397484.5	0.227339894658508	0	0	29.6849757673667	91.3203126116215
RPS20	11	1.79511264583271	-1.19249773445757	53390064	0.308082906297507	7.08610922959598e-232	1.48300266212966e-230	57.5121163166397	96.5624151676644
CLTA	11	0.779919548940896	-1.02502211802583	42292277	0.244044053067612	0	0	36.8336025848142	93.1605492134703
RPS8	11	2.07953465592405	-1.09899256721273	53003221.5	0.305850663952201	3.06915227536009e-237	6.90090533520873e-236	65.5896607431341	97.2525038933577
CD52	11	1.38407390509809	-1.16848882890064	46858985.5	0.27039586315148	0	0	51.6558966074313	93.966367104342
RPL11	11	1.57110484391774	-1.17609118855793	51836827.5	0.29912008476788	7.69449433241766e-254	2.24612902658903e-252	54.0387722132472	96.446686002486
C1QB	11	0.724227889361586	-1.12158387401948	53177504.5	0.306856349451253	4.53588136736434e-251	1.25076559333625e-249	28.6348949919225	60.8163906788016
C1QC	11	0.915233245778713	-1.03126449605964	56650888	0.326899218914114	4.88592798024528e-201	6.87644610420057e-200	34.4911147011309	61.6793587746996
RPL9	11	1.83414719513783	-1.22246035584177	51723626.5	0.298466867849545	1.8115488039623e-255	5.36212111886113e-254	58.9660743134087	96.9924704604878
RPL5	11	1.58489108857454	-1.02080463975515	56836096.5	0.327967949098648	9.79420491092393e-187	1.15638551845783e-185	55.3715670436187	95.9937706276521
RPL6	11	1.51961760919741	-1.01012230020396	57493109.5	0.33175918775525	1.10183369755782e-178	1.18520624735397e-177	54.0387722132472	96.1395036504694
RPL21	11	1.62803403808462	-1.22747766728924	52548791.5	0.303228413581631	1.20167441951404e-243	2.95290995599306e-242	53.8772213247173	96.6495692303296
RPL32	11	1.77373629094699	-1.09890722041571	56773323.5	0.327605722743628	1.6526988001692e-187	1.97194104197778e-186	57.2697899838449	96.3166692860511
GAPDH	11	0.784734288101131	-1.11692499634057	41868351.5	0.241597826367198	0	0	33.4814216478191	90.6445114371848
RPS5	11	1.48958773529808	-1.0660448629725	55314643.5	0.319188531601882	4.47781106069049e-206	6.76305254848801e-205	52.140549273021	95.4794187824149
RPS19	11	1.3748777315886	-1.0186150990634	55654241.5	0.321148153504804	1.05526049844804e-201	1.49762074595337e-200	49.6768982229402	94.5350116443543
RPS16	11	2.00210510643706	-1.14779967520987	55033874	0.317568374646092	1.02019880191621e-209	1.62492811996645e-208	61.9547657512116	96.9967567258648
TYROBP	11	0.736364890219447	-1.42613377475734	38886969	0.224394007593268	0	0	29.5638126009693	79.1258876141218
RPS11	11	1.7621235105571	-1.31411250361674	47263782	0.272731707554645	0	0	57.794830371567	96.8124473146547
RPL13A	11	1.98110688685788	-1.04067207197959	57941966	0.334349276709452	2.82244952256479e-173	2.81762340015003e-172	63.1260096930533	96.8738837850581
FTL	11	1.25513104474313	-1.30748383108653	45033274.5	0.259860750270938	0	0	47.6171243941842	94.5964481147576
RPL18	11	1.47573674294353	-1.21077223327235	50885369.5	0.293629775824628	8.43686177964732e-268	2.89158920629977e-266	50.4038772213247	95.9437641982541
RPS3	11	1.57152024870146	-1.13152928441189	54912187	0.316866189973329	2.46898711764206e-211	3.98118294179025e-210	53.2714054927302	96.2137989170036
RPL27A	11	1.73833311244757	-1.15673390439024	52436805.5	0.302582207719345	3.12168489606592e-245	7.86506651418037e-244	58.0371567043619	96.7267220071152
RPS13	11	1.54875580540663	-1.13794717678101	54543937.5	0.314741236982027	3.20863241079089e-216	5.543403606847e-215	52.2617124394184	96.1080710377048
RPS15A	11	2.07844987428103	-1.22168564823568	52890850.5	0.305202236479562	8.15179670085409e-239	1.88035517632371e-237	63.2067851373183	97.0881970539069
LAMP1	11	0.663309780452147	-1.01557895488248	43784461	0.252654576243809	0	0	30.4523424878837	81.7576545555857
IFI30	11	0.387578173971395	-1.04917206076969	42308746	0.244139086056968	0	0	18.0936995153473	69.9418496663857
RPL18A	11	1.4858288991952	-1.16449502504572	53226720	0.30714034338456	3.80592680166109e-234	8.21915136210763e-233	51.3327948303716	96.3266705719307
CYBA	11	1.06347631927095	-1.10355461964142	46238070.5	0.266812924989733	0	0	44.1841680129241	93.8592104699176
RPL13	11	2.10092485973321	-1.08067185710384	56576868	0.326472092684707	6.05775925536976e-190	7.48095710814482e-189	64.7415185783522	97.012473032247
RPS25	11	1.06953165493862	-1.05916977509513	49925484	0.288090836696313	2.65454083856209e-282	1.11801071984315e-280	42.81098546042	94.6607420954123
CTSH	11	0.447975264164505	-1.03044369114025	45136865.5	0.260458513486698	0	0	20.1938610662359	68.7431241159578
RPL29	11	1.20811322135659	-1.11009555309849	50997211	0.294275147861729	3.55977667986883e-266	1.18642871982006e-264	45.3554119547657	94.9693532025546
RPS15	11	1.33801430824511	-1.0406687026558	55037300.5	0.317588146978233	1.04867501389906e-209	1.66871397183506e-208	49.0710823909532	95.4279835978912
PPIA	11	1.73345840705501	-1.1013420019786	54430910	0.314089021230955	1.01860113269987e-217	1.7816049357171e-216	58.4814216478191	96.643854209827
UBB	11	1.41841850134209	-1.2936610121687	46507938.5	0.268370175750037	0	0	50.3634894991922	96.9410352759641
RPL26	11	1.3307952937153	-1.12226343343168	52431138	0.302549503883825	2.42444680764769e-245	6.16340974478724e-244	48.2229402261712	95.6080067437242
GABARAP	11	0.636936677494924	-1.00067655502786	40013382	0.230893879755461	0	0	31.3004846526656	90.3973368004458
RPL23A	11	1.73225200312474	-1.02137860934906	59951311	0.345944034253746	3.7691074675231e-150	2.82241302665341e-149	57.18901453958	96.3523881641925
RPL23	11	2.13169328876631	-1.16228732586596	53969977.5	0.311429248727086	6.38800395483793e-224	1.22071439006051e-222	65.3069466882068	97.3496592419025
RPL19	11	1.89849786290806	-1.10424016626795	54779063.5	0.316098011932252	4.41354356855574e-213	7.3188742565345e-212	61.4297253634895	96.6967181494764
EIF1	11	1.16216804380653	-1.11822793625861	50040110.5	0.28875227934337	1.67843614799627e-280	6.81477276300355e-279	45.3554119547657	96.2809504079096
RPS7	11	1.85759613093207	-1.1599010928254	55988999.5	0.323079846591862	2.28721511744792e-197	3.07828610123296e-196	58.3198707592892	96.6624280264605
NPC2	11	1.02317932790449	-1.08225811888158	46904995.5	0.270661360014693	0	0	42.2455573505654	90.0701518766699
LY86	11	0.866194744034612	-1.02161513592862	52848063	0.304955334783524	1.28806037815169e-245	3.2843599792901e-244	32.9159935379645	71.8849566372819
RPS23	11	1.83034043849519	-1.05025937194341	57770403	0.333359286743283	2.48188476354971e-175	2.54517207338947e-174	59.7334410339257	96.6695718020888
RPL15	11	1.15602567251631	-1.24847796384722	46160471.5	0.266365146439668	0	0	43.2148626817447	95.1736651855238
RPS24	11	2.46897042575259	-1.04364542209628	60378124.5	0.348406925917016	1.93452078920489e-145	1.37503658614727e-144	70.3957996768982	97.4853909788401
ITM2B	11	1.88620006754488	-1.28196351170762	44410842.5	0.256269058387359	0	0	65.2261712439418	98.0397479675958
RPL37	11	1.30480055854245	-1.07696218408184	53297790.5	0.307550449770498	3.55716027011653e-233	7.57563277148968e-232	48.0210016155089	95.7165921332743
RPL30	11	1.63454329122357	-1.2803604788445	49622610.5	0.286343130454183	7.1856277397303e-287	3.19317226407805e-285	54.4022617124394	96.7210069866126
LY6E	11	1.31844778953835	-1.09823436739627	48529085	0.280033032864669	5.05479512125299e-304	2.88157360935806e-302	51.3327948303716	94.1106713720336
