feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
NPC2	M1	3.30041693316785	1.42488627471039	553564554.5	0.900440457603992	0	0	99.6738687321647	86.6762429175644
CTSS	M1	4.49263164629761	1.4070260467884	455992125.5	0.741726967182537	0	0	99.8573175703221	91.7325033915889
CCR2	M1	2.01023049012278	1.39615318070806	508135860.5	0.826545130164432	0	0	87.5050958010599	36.6594844784933
ZEB2	M1	3.03644772939826	1.34271207650126	494311656.5	0.804058371439401	0	0	99.30697105585	70.653579123773
ALOX5AP	M1	2.24195343398722	1.33499171064811	528386187	0.859484763152242	0	0	98.0126375866286	54.1265661160322
CTSC	M1	2.79242179191286	1.33175203086499	517672185	0.84205712840716	0	0	99.0725642070934	74.4377942702099
GPX1	M1	2.59958420056175	1.31259831248755	532417585.5	0.866042325916359	0	0	99.1846718304117	74.6069747027372
PID1	M1	1.99088315843935	1.31211461682728	512729512	0.834017266205493	0	0	92.7537708927843	43.2335807198149
PLA2G7	M1	1.65485133714958	1.30521620810641	530059078	0.862205924984798	0	0	90.0326131267835	22.9877902801053
PLBD1	M1	1.69093269951459	1.29813355160467	531616707	0.864739599075987	0	0	92.6212800652263	24.735456068949
PSAP	M1	3.43829356232886	1.27031519212833	477608233	0.776888210023487	0	0	99.8675091724419	84.4146516638736
TYROBP	M1	3.19416172481733	1.2495831806522	499840185	0.813051199271221	0	0	99.7452099470037	73.9382331817094
APOC2	M1	1.51199790004767	1.20249072228291	506814325.5	0.824395491842278	0	0	81.24745209947	19.9808474982045
MSRB1	M1	1.66560879972423	1.19521736882177	530992514.5	0.863724273626112	0	0	94.4659600489197	37.4479291357434
CTSH	M1	2.4727458660906	1.1907631764932	504828083	0.821164625467121	0	0	99.0725642070934	62.0748543611843
LYZ	M10_suppressive	4.22761868460365	2.35423866774711	83368433	0.807964070401984	0	0	99.8623537508603	65.8025178133889
APOE	M10_suppressive	4.04363873763745	2.3268988637334	86466340	0.837987395290996	0	0	99.4494150034412	63.3072351930605
C1QA	M10_suppressive	3.88170793965813	2.01299611723741	80290487.5	0.778134202127316	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217878916739123	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000997002145759483	97.7976600137646	60.3345819134255
C1QC	M10_suppressive	3.85070693768003	1.97912719586705	80409280.5	0.779285482922234	0	0	98.8300068823125	59.9712732700594
C1QB	M10_suppressive	3.61735227663416	1.84689312031409	80065489	0.775953632127946	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010836383772314	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000047043798371551	98.2794218857536	58.9278170501591
CCL8	M10_suppressive	1.74337688966095	1.70640222128519	79228887.5	0.767845719709292	0	0	55.6090846524432	3.7555974878193
CD74	M10_suppressive	4.32522843957968	1.58531671217909	75601068	0.732686754805829	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064435076019458	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000742143042234995	99.1052993805919	79.1815698313009
CTSB	M10_suppressive	3.47775896315084	1.39428909186781	82354533	0.798137871905719	0	0	99.9311768754302	82.3992452192525
LGMN	M10_suppressive	3.170919570898	1.38344114458072	75447418.5	0.731197662700245	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000645960351142289	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000770193993323246	99.4494150034412	66.4967471202861
CTSS	M10_suppressive	4.58633713420732	1.33702893167375	77501353	0.751103341855316	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022880205807212	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000395290576042762	99.7935306262904	92.6901737685527
FTL	M10_suppressive	3.80899228993611	1.31746644371283	84859540	0.822415114253617	0	0	99.9311768754302	92.8492973216549
PSAP	M10_suppressive	3.48686695514221	1.17035466837251	79131659.5	0.766903435827849	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000251992128660325	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000618330250775067	99.3117687543014	86.2449657813952
FCER1G	M10_suppressive	3.60948150751234	1.16143024378864	80194038	0.77719946306837	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306692966343285	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000964742883236036	99.9311768754302	81.3079111161179
MS4A7	M10_suppressive	1.40206728300313	1.12213271554855	83107007.5	0.805430468611881	0	0	76.4624913971094	17.8443687160278
CD63	M10_suppressive	1.89986815755526	1.10548660982979	80113140.5	0.776415446012594	0	0	92.1541637990365	43.333708846143
CYBB	M10_suppressive	2.1525581081479	1.09738370461881	77319440	0.749340334411731	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000978158696484196	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000226865820413341	97.3158981417756	50.5618610414848
CTSC	M10_suppressive	2.70192268385227	1.08264179781479	80338389.5	0.778598443729415	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146124967717581	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504906495597218	99.4494150034412	77.3298222885628
IFITM3	M10_suppressive	2.71181810864844	1.07679984994188	72895525.5	0.706466025300867	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110942527422601	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000789230223442039	98.554714384033	65.705353873884
FTH1	M10_suppressive	4.44643605939037	1.07357669380449	82110525	0.795773071587466	0	0	100	97.2709606556454
CST3	M10_suppressive	3.71195790306731	1.03180689595017	69892234	0.677359665283956	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000307214627041135	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107901094534699	99.9311768754302	85.4732869575013
ZEB2	M10_suppressive	2.87618287368771	1.02111853795603	75158214	0.72839484109751	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000428753527024007	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000462371080639711	97.3158981417756	74.0670853634495
CSTB	M10_suppressive	2.24576764609317	1.02111751815734	78287304.5	0.758720380466064	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000266797600065663	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000594361864041017	95.3888506538197	71.4887205339792
HEXB	M10_suppressive	3.02025748548097	1.01498752915647	68960351.5	0.668328338308717	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000767056194107809	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232326089846857	98.1417756366139	75.1696848508745
TYROBP	M10_suppressive	3.10493031196405	1.01143860912672	75755511.5	0.734183541951956	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000373260758706066	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000451405564689457	99.7935306262904	76.9749626834145
CTSH	M10_suppressive	2.41783056712348	0.994560507124382	78788672	0.763579376988972	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114928631536605	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000286155391256803	98.6923606331728	66.4376038527614
AIF1	M10_suppressive	2.15864240606475	0.989834308555367	78695861.5	0.762679905250597	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000258283969600303	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000672770136815804	98.6235375086029	60.3937251809502
GRN	M10_suppressive	2.28537268947299	0.966472584889584	77386631	0.749991515103281	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000392392148794202	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000746470951824116	98.6923606331728	66.0179682879432
LRMDA	M10_suppressive	2.6503671936605	0.963499487398018	72657294.5	0.704157212702027	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111378579827212	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000745356021760681	95.1823812801101	68.3977807192948
PLA2G7	M10_suppressive	1.4442539066856	0.936673860442642	82016616.5	0.794862958596553	0	0	91.3971094287681	30.8516630523559
LY86	M10_suppressive	2.76645801992212	0.932245949178474	70790720	0.6860673305193	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000492557046037376	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000214382605307424	98.6923606331728	69.9777508660264
PLXDC2	M11	3.58991951624703	2.64340070211427	85541874.5	0.90346486179593	0	0	93.8392186326071	42.261302294197
TANC2	M11	3.27235248857647	2.42827522851891	83828132.5	0.885364888090258	0	0	92.3365890308039	35.8693207377418
LRMDA	M11	3.76521911956736	2.09755857952057	83840954.5	0.88550030979484	0	0	94.2148760330578	68.4618196131354
NAV2	M11	2.57155142853075	1.90557330260891	76920253	0.812406159581562	0	0	78.6626596543952	33.9546783625731
SLC8A1	M11	3.19380537987241	1.90429375288546	81518772	0.860974189649701	0	0	89.8572501878287	60.1650359874044
DOCK4	M11	2.93626525004601	1.88429356761652	82093336.5	0.867042549030642	0	0	88.8054094665665	56.0124269005848
NAV3	M11	2.350582544765	1.79072231224551	76242126.5	0.805244012759509	0	0	75.9579263711495	27.4122807017544
OPHN1	M11	2.36936292670767	1.67183436615622	77199331	0.815353688708952	0	0	78.7377911344853	41.0200179937022
LDLRAD4	M11	2.86094977672252	1.64708954634178	80832941	0.853730670458052	0	0	88.9556724267468	70.1838731443995
TMCC3	M11	2.6117433209266	1.62126027152699	76536406.5	0.808352100360854	0	0	83.1705484598047	51.0993027440396
ZFHX3	M11	2.48672611983874	1.60904271268796	77218454.5	0.815555664763201	0	0	83.2456799398948	51.5393049932524
EPB41L2	M11	2.77726830383937	1.57555666140252	80584999	0.851111989419406	0	0	89.1059353869271	70.8614484930274
PLCL1	M11	2.09923852068739	1.54908715544094	73838897.5	0.779861906404697	0	0	71.3749060856499	35.453216374269
MERTK	M11	2.39425494653277	1.54666545158102	74606060	0.787964421881342	0	0	78.5123966942149	44.0100652271705
MEF2C	M11	2.50394389314917	1.53656367115694	75398800	0.796337078416243	0	0	81.5927873779113	52.4924089068826
DST	M11	2.18032354597524	1.51960493954658	75995795	0.802642341286861	0	0	77.160030052592	40.1259559154296
LY86	M11	3.310472662526	1.48484062838135	75235000.5	0.794607082510791	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124868515656589	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000679790623338171	92.5619834710744	70.1417004048583
TGFBR1	M11	2.72382126234456	1.45717703623823	75640886	0.79889391032823	0	0	85.1239669421488	68.0288461538462
CSMD3	M11	1.93386858827677	1.42523600670528	67877442	0.716898993785684	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000420762883733351	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000211392771053097	59.504132231405	22.857624831309
GAB2	M11	2.62649222203786	1.41588931354368	77295023	0.816364355824447	0	0	84.9737039819684	62.9877980206928
FRMD4A	M11	2.21346181377141	1.41570490358631	74822578.5	0.790251218351751	0	0	77.9113448534936	52.2253148897886
SLC9A9	M11	2.62610956084431	1.37213728999573	75597357.5	0.798434176771226	0	0	83.1705484598047	72.881522717049
ZEB2	M11	3.19893233308356	1.34815560234549	75917218	0.80181243711583	0	0	91.7355371900827	74.2113697705803
LYN	M11	2.94489959792737	1.30554460330987	77668267	0.820306434962264	0	0	89.8572501878287	76.9188596491228
PAG1	M11	2.28195997993771	1.26826962528262	72673045	0.767548559591296	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000159826488025023	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000624947406178213	77.610818933133	67.5607287449393
RAPGEF5	M11	1.71062884371348	1.25978395818474	70137492.5	0.740768896386828	0	0	63.6363636363636	27.9619320737742
PDE3B	M11	2.22164378127845	1.21972786861145	71553738.5	0.755726816167497	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000226979895888635	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000767065193071952	76.9346356123216	61.2938596491228
FRMD4B	M11	2.09526490769034	1.20336746076579	72946630.5	0.770438078758272	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135059065751995	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000580376914275894	76.5589782118708	56.8094916779127
ELMO1	M11	3.04873736483919	1.18205036485348	78998737	0.834358417125381	0	0	91.2096168294515	91.8620670265407
PTPRJ	M11	2.36416737179649	1.17812460259735	73771419.5	0.779149226184622	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000216357049209918	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000936864757077525	80.6160781367393	72.2053531264058
C1QA	M12_suppressive	4.06883459919632	2.19736074671476	71339904	0.80772994293121	0	0	99.9193548387097	60.4096761059711
C1QC	M12_suppressive	4.06765940385127	2.19393815622353	72679667.5	0.822899112424294	0	0	99.8387096774194	60.0699173066393
HEXB	M12_suppressive	4.12820551234068	2.13918870734357	72274417	0.818310755209265	0	0	99.9193548387097	75.2074353826498
TOP2A	M12_suppressive	2.2288594430844	2.01736478067687	85612127.5	0.969323968529513	0	0	99.3548387096774	17.6478020975192
C1QB	M12_suppressive	3.75857141030862	1.98504773479119	70915667.5	0.802926621021296	0	0	99.758064516129	59.0197537450686
CD81	M12_suppressive	3.03902621981027	1.97643047388042	74645827	0.845160509085672	0	0	99.4354838709677	43.8316930377525
SPARC	M12_suppressive	2.68977433079938	1.87266063446282	75137700.5	0.850729635644693	0	0	98.9516129032258	33.6487567916661
STMN1	M12_suppressive	2.15678107129815	1.85950167924271	83854682	0.949425688971697	0	0	99.5161290322581	21.6954244879049
CCL2	M12_suppressive	2.50718058795747	1.8176302801698	76854912.5	0.870172380490001	0	0	97.258064516129	37.9982310079043
TANC2	M12_suppressive	2.64088812102799	1.78271523906364	73284048	0.829742074068505	0	0	98.8709677419355	35.8277057857273
LGMN	M12_suppressive	3.55762727460815	1.77274399604109	73173940.5	0.828495406779868	0	0	99.8387096774194	66.5885127830738
PLXDC2	M12_suppressive	2.71726440187092	1.7521761996449	72663698.5	0.822718307030181	0	0	99.1129032258064	42.2353882656858
LY86	M12_suppressive	3.49059346763387	1.66620013933322	75130827	0.850651811994092	0	0	99.9193548387097	70.0422592556194
MKI67	M12_suppressive	1.84378740620489	1.66586480127236	84983627.5	0.962207919296642	0	0	98.4677419354839	16.7043396464824
CST3	M12_suppressive	4.29480695323696	1.62171728456413	68866740.5	0.779728108043479	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000141799836403011	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000344944400882096	100	85.5153242450194
SDK1	M12_suppressive	1.72050449530787	1.55679382235526	82170012.5	0.93035139922927	0	0	93.0645161290323	15.0518763951872
NAV3	M12_suppressive	1.97871126280185	1.4100892388262	74652282.5	0.845233600025724	0	0	97.5	27.099274151656
P2RY12	M12_suppressive	2.27829973220994	1.40666384837974	71920617	0.814304934654628	0	0	99.1129032258064	42.1020118775184
CX3CR1	M12_suppressive	2.38794741089175	1.37512204686066	71598640	0.810659422826701	0	0	99.4354838709677	50.4415460429332
CD9	M12_suppressive	2.6166374265325	1.36217372033464	73315581	0.830099099335745	0	0	99.6774193548387	64.9486851896051
OLFML3	M12_suppressive	2.01806358668556	1.3564104742604	75405814.5	0.853765295826112	0	0	98.7903225806452	39.6001516278939
MEF2C	M12_suppressive	2.32878882265662	1.35639618147663	72476930.5	0.820603668552656	0	0	99.758064516129	52.2133460625886
TUBA1B	M12_suppressive	2.22820321568441	1.3229555773736	81465020.5	0.922369286610686	0	0	99.758064516129	68.1679700113721
SMC2	M12_suppressive	1.51931969728415	1.28762472308225	83619513.5	0.946763046769597	0	0	98.7903225806452	24.3334690496581
HMGB2	M12_suppressive	2.40143190600604	1.28198374402906	78643120.5	0.89041896150291	0	0	99.9193548387097	74.5826723012341
KNL1	M12_suppressive	1.34638443825661	1.2732341771134	85362507.5	0.966497702484152	0	0	97.5	7.61508978336867
CSMD3	M12_suppressive	1.78236863713412	1.26927768421431	71134019	0.8053988565409	0	0	85.6451612903226	22.4493520715459
DIAPH3	M12_suppressive	1.39757438546567	1.26860379501104	84481174.5	0.956519008739437	0	0	97.8225806451613	13.6198351748635
LPCAT2	M12_suppressive	2.48278516533338	1.25472811607029	70528821.5	0.7985466445988	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000761138029489371	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000226880774247967	99.8387096774194	60.6483496426917
PRC1	M12_suppressive	1.33635463610598	1.25305437218507	83348927.5	0.943699397926756	0	0	93.7096774193548	8.42517584623808
LYZ	M13	4.79633915295446	2.91521935667644	61307633	0.874227663262509	0	0	99.796126401631	66.0283132361581
CEBPB	M13	3.34221716813131	2.03556033638102	65064563.5	0.927800316639204	0	0	99.796126401631	70.7481185127158
IFITM3	M13	3.57213474476694	1.94181280549158	60901601	0.868437773990975	0	0	99.8980632008155	65.9038133340794
